Date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,NDVI,X,Name
2001_01_02,269.7977775049429,282.40411925157935,277.5769499875482,102253.93078095849,270.26250279724724,100068.89986469202,1.862645149230957e-09,0.33362804299900617,0.06038312044684879,0.21473637516324545,0.00905358097982709,新郑市
2001_01_03,264.2313715492264,276.09870682006283,272.21375131456824,102769.42574254065,269.40270680197455,100513.81450400701,4.284083843231201e-08,-1.3448529486552823,-1.7150688840038024,0.14374933439218762,0.013580371469740636,新郑市
2001_01_07,270.8009855049848,272.7416565893961,271.6429521101362,102426.0571633992,267.68707843055904,100176.47966224866,0.005908114171286103,-1.149017121662609,-1.5474793234893558,0.0023002394059191507,0.031687533429394815,新郑市
2001_01_10,268.77349281865594,279.978713777302,272.6338230437201,101641.47326046895,266.2884490195271,99452.33176177152,1.862645149230957e-09,1.6116535968811165,0.002075426771425568,0.005630274259884614,0.045267904899135444,新郑市
2001_01_11,267.30589902078293,275.0592464027899,269.44232093140766,102266.2015426838,266.5064123123797,99998.70210760212,9.018092609889224e-06,-0.7542542607130417,-1.6582853856898736,0.004194691023252591,0.049794695389048994,新郑市
2001_01_13,266.6930520294907,274.0961177978215,269.87303603411743,103183.55248786516,266.3769744615741,100899.4475383891,2.3270280175974193e-05,-1.2914811495269023,-1.5642466578035084,0.005036584465476487,0.05884827636887608,新郑市
2001_01_14,262.2560650405409,273.268368238126,268.6797695238614,103535.05557680728,265.50368104031975,101234.96034871695,0.0,-0.6321374724848883,-0.30954509015206155,0.007968793382328436,0.06337506685878963,新郑市
2001_01_15,266.0032984381357,273.1811371301994,269.2410874775682,103345.11429570317,266.06861760051174,101067.08109038314,0.0,0.07525422247632108,1.5233179885739587,0.022601674583607047,0.06790185734870317,新郑市
2001_01_16,267.7670102319516,275.1632346803643,271.1819600420219,102900.30746463637,266.9762218890545,100654.29559052094,0.0,-0.0026231113550560996,0.8104169875221134,0.01714285359217867,0.07242864783861672,新郑市
2001_01_17,270.5220697685794,277.87744194319106,273.18965640291856,102410.97929130636,268.42923941032575,100193.97195780453,1.1803723954400053e-06,-0.16869967456743457,1.1927023443549385,0.006078448038547587,0.07695543832853026,新郑市
2001_01_18,270.2301194385935,277.7824371878045,272.6764108531799,102719.27267082788,270.4680918497296,100470.13517512269,0.0004533117013969102,-0.9390589735312198,-1.935704333522978,-0.005140243123689152,0.0814822288184438,新郑市
2001_01_20,270.4214721509844,276.2207370613784,272.18495698147217,102321.85435616238,269.4465936781018,100095.89237963066,3.5078995760378053e-06,-0.43066594222769305,1.4927133294868955,0.009502762430939227,0.09053580979827089,新郑市
2001_01_26,267.44261313277514,274.9597226051326,271.3443527118455,102358.57891316434,265.835982461053,100130.25530781792,1.862645149230957e-09,2.4885164903826715,0.6585782760835165,0.01913927724288563,0.11769655273775216,新郑市
2001_01_28,260.7611416287693,276.4326242559447,272.0205055546501,102947.75022998387,269.2763728539484,100705.76831664913,1.862645149230957e-09,2.58792629567262,-0.08036769577696236,0.004442222865464455,0.12675013371757926,新郑市
2001_01_29,265.63208307489185,279.9831536745947,275.2580347775733,102311.73790002809,270.0307048181441,100118.72418138344,4.284083843231201e-08,2.634846176050817,-0.2765927603696928,0.008619711191828527,0.1312769242074928,新郑市
2001_01_30,267.8327771386476,279.95236530514427,276.55669930574504,101854.6972696329,271.111061908834,99667.38285550351,7.631568115774661e-05,1.3510740226796574,0.42415966868113353,0.03401628757694028,0.13580371469740635,新郑市
2001_02_02,271.5017334935678,281.4754705131082,276.8516344626019,101902.18733203199,271.3893339584148,99724.40267906775,0.0,0.5097573266887244,1.7347979438011785,0.08735916772560509,0.149384086167147,新郑市
2001_02_07,265.54204175415896,271.43716611889914,269.1872981329684,103177.10954767202,267.27718965095875,100894.2197691084,6.356759209502956e-06,-0.7076731955506554,0.25251745527701336,0.0403351769132383,0.17201803861671472,新郑市
2001_02_09,269.3296868929015,282.6853549423324,275.68726318363696,102596.46763079563,271.23417948828563,100413.60967644294,0.0,1.0891461060975562,0.5787470589838567,0.1287952987267385,0.18107161959654178,新郑市
2001_02_10,271.06924961832914,283.46684226744304,275.754937071366,102719.54964436321,271.194990859549,100484.7987585968,0.00044192337620460663,-2.5056437303928925,-2.4401526573032855,0.0715598482522764,0.18559841008645533,新郑市
2001_02_14,272.03968682395384,284.7063832953453,279.7076515236759,102335.73209010006,271.556039258256,100168.57360550278,4.284083843231201e-08,2.346065289799567,1.4962781611943343,0.15230869902207875,0.2037055720461095,新郑市
2001_02_15,266.60007072226324,285.01871028811297,278.8279322812307,103061.6531275936,272.0647300360671,100855.07815462005,0.0,1.3215505678699104,-2.239683374813457,0.20968395397341666,0.20823236253602306,新郑市
2001_02_16,268.628272594095,280.8602271414487,277.45723842792336,102918.89798435134,271.9819206042822,100696.57230875618,1.8597635444173082e-05,-1.3070438374196438,2.0249565170836643,0.25843040254554384,0.2127591530259366,新郑市
