Date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,NDVI,X,Name
2017_01_02,274.9797058105469,283.80828857421875,276.6018371582031,102676.34375,272.7317199707031,102027.15625,2.1492131054401398e-05,-0.2997198700904846,-0.9218883514404297,0.3115200996110488,0.008630748901098903,川汇区
2017_01_03,276.3470458984375,281.0159606933594,276.9550476074219,102314.8125,272.00897216796875,101669.0390625,3.63960862159729e-06,-0.7678958773612976,1.1711074113845825,0.3948823388581511,0.012946123351648351,川汇区
2017_01_08,273.5936584472656,281.10552978515625,275.8922119140625,102390.3828125,270.99224853515625,101740.6484375,0.0,0.18941561877727509,0.09403819590806961,0.1245877827164304,0.03452299560439561,川汇区
2017_01_09,273.4454040527344,279.97021484375,275.9316711425781,102581.5625,271.9202575683594,101929.3671875,0.0,-1.3563064336776733,-0.21311074495315552,0.45377540147123163,0.03883837005494505,川汇区
2017_01_11,272.8279724121094,280.79180908203125,276.7589416503906,102621.59375,272.15924072265625,101968.5859375,4.470348358154297e-08,1.8486747741699219,1.4388500452041626,0.3970694105978397,0.04746911895604396,川汇区
2017_01_12,269.0930480957031,283.4593811035156,277.7598571777344,102217.7109375,273.3213195800781,101571.1484375,4.284083843231201e-08,2.358508825302124,-0.5026088953018188,0.47143057801677896,0.051784493406593406,川汇区
2017_01_13,268.5547180175781,283.38311767578125,277.0613098144531,102564.9453125,271.7650451660156,101912.0078125,0.0,-1.6547597646713257,-1.480514407157898,0.5109372821546772,0.056099867857142854,川汇区
2017_01_14,265.4034118652344,279.94921875,275.0033264160156,103143.8046875,270.2921142578125,102480.3203125,0.0,-2.48274302482605,-0.500015914440155,0.4345376502807903,0.06041524230769231,川汇区
2017_01_16,270.5081481933594,279.4610290527344,275.3539733886719,102973.15625,271.10565185546875,102313.125,0.0,-1.7030529975891113,-0.023283064365386963,0.47549437238627956,0.06904599120879122,川汇区
2017_01_18,272.58544921875,279.6380310058594,276.2506408691406,103033.6328125,273.43426513671875,102375.9140625,0.00022716447710990906,-0.6381115913391113,-1.3467755317687988,0.36798453792219304,0.0776767401098901,川汇区
2017_01_19,264.5329284667969,282.116943359375,275.3000183105469,103290.4609375,267.9300842285156,102628.0,1.862645149230957e-09,1.624373435974121,-2.4556186199188232,0.27850710082224045,0.08199211456043956,川汇区
2017_01_20,260.0619201660156,276.4750671386719,273.2226867675781,103375.4296875,268.1787109375,102706.1015625,4.284083843231201e-08,-0.162307009100914,1.469077467918396,0.48802824416243673,0.08630748901098902,川汇区
2017_01_21,263.7867736816406,283.10565185546875,275.43072509765625,103153.2265625,269.2835388183594,102493.90625,1.862645149230957e-09,-0.052215754985809326,-0.6210839748382568,0.4784265044414537,0.09062286346153847,川汇区
2017_01_22,266.4797668457031,281.6684875488281,274.7180480957031,103316.84375,269.3914489746094,102656.8515625,4.284083843231201e-08,-1.1210614442825317,0.39097991585731506,0.3899680782497618,0.09493823791208791,川汇区
2017_01_23,268.3262023925781,282.41546630859375,276.2550964355469,103205.8671875,270.2021484375,102546.7421875,0.0,-2.1608283519744873,1.0361517667770386,0.4648931030911078,0.09925361236263736,川汇区
2017_01_25,272.2928771972656,283.1822509765625,278.3814392089844,103004.5,271.11865234375,102353.1953125,1.862645149230957e-09,0.17346210777759552,2.4094126224517822,0.48282455312468525,0.10788436126373628,川汇区
2017_01_26,270.5863952636719,287.3348693847656,281.9349060058594,102679.1484375,275.920654296875,102033.8515625,4.470348358154297e-08,1.159983515739441,-0.398314505815506,0.44441770252099094,0.11219973571428571,川汇区
2017_01_27,267.8167724609375,282.7622985839844,279.95745849609375,102581.2109375,276.3315734863281,101930.0,4.0978193283081055e-08,-3.0432443618774414,0.896691620349884,0.3462477336465701,0.11651511016483516,川汇区
2017_01_30,263.30950927734375,275.1061096191406,272.36468505859375,103506.4375,269.7669982910156,102833.3359375,0.0,-1.851845383644104,-1.2039660215377808,0.4663173082404443,0.1294612335164835,川汇区
2017_02_04,274.7852478027344,282.8688049316406,277.4287414550781,101868.2109375,273.3871765136719,101226.3984375,8.568167686462402e-08,0.4068903923034668,1.3442813158035278,0.43016329997473757,0.15103810576923077,川汇区
2017_02_09,268.45721435546875,279.0860290527344,273.8025207519531,102966.0,269.75897216796875,102304.4453125,2.466142177581787e-06,0.8282073140144348,-1.1395000219345093,0.12808415008827304,0.17261497802197803,川汇区
2017_02_10,265.7506408691406,280.7076416015625,274.9452819824219,103144.2109375,269.5172424316406,102485.625,0.0,0.3708239495754242,0.3246237337589264,0.4955308573188003,0.17693035247252747,川汇区
2017_02_11,268.39337158203125,285.39776611328125,278.1172790527344,102912.15625,271.50634765625,102264.1015625,0.0,1.5851974487304688,1.8702608346939087,0.5130055214657593,0.18124572692307694,川汇区
2017_02_12,273.1163024902344,287.49993896484375,280.9296875,102724.3203125,274.0575866699219,102082.4765625,0.0,0.5492959022521973,2.5333714485168457,0.5175798906990683,0.18556110137362639,川汇区
2017_02_13,275.6914978027344,289.5148620605469,282.8766174316406,103085.5625,276.4311828613281,102446.1875,0.0,-0.9506151676177979,1.1892260313034058,0.4760389223950258,0.18987647582417583,川汇区
2017_02_15,275.22674560546875,291.3793029785156,286.096435546875,101873.7265625,277.2168884277344,101243.5,0.0002337321639060974,0.5117430090904236,3.633167266845703,0.47024377135907564,0.1985072247252747,川汇区
2017_02_16,275.2809143066406,292.6541748046875,284.9892272949219,101848.4296875,277.02532958984375,101214.09375,0.0,0.3857022523880005,-2.1924564838409424,0.4756173677479606,0.2028225991758242,川汇区
2017_02_17,268.5692443847656,281.52001953125,277.7327575683594,102959.96875,274.29510498046875,102307.5234375,1.862645149230957e-09,-1.6091030836105347,-0.5075849890708923,0.3187007050903954,0.20713797362637362,川汇区
2017_02_18,276.5655517578125,287.9476623535156,283.613037109375,102010.96875,275.1136169433594,101375.28125,4.284083843231201e-08,0.7846720814704895,3.643092155456543,0.4667774976457589,0.21145334807692306,川汇区
2017_02_19,278.430908203125,293.7887268066406,287.916748046875,100883.5703125,281.4229431152344,100262.6796875,5.01144677400589e-05,0.24658209085464478,-0.16970419883728027,0.4805352413214327,0.21576872252747256,川汇区
2017_02_23,272.2394714355469,282.56915283203125,277.8737487792969,102962.1171875,274.15234375,102310.9375,5.02169132232666e-06,-0.7193730473518372,0.2655439078807831,0.6645434281879924,0.23303022032967033,川汇区
2017_02_24,272.4263610839844,286.0047607421875,279.8406066894531,102638.3515625,275.0532531738281,101995.3203125,0.0,1.7806061506271362,1.1028870344161987,0.5338175732883275,0.23734559478021977,川汇区
2017_02_26,272.18731689453125,288.4927673339844,281.5116271972656,102587.78125,275.2195739746094,101951.40625,0.0,0.7176721692085266,1.1721456050872803,0.5283188085158431,0.24597634368131868,川汇区
2017_02_27,272.76220703125,290.7523193359375,284.814697265625,102333.375,277.11376953125,101700.1640625,0.0,0.3285597562789917,2.9988181591033936,0.5552840749880261,0.2502917181318681,川汇区
2017_02_28,275.8389587402344,291.39208984375,285.7037658691406,101946.65625,280.1207580566406,101314.8671875,0.0003940630704164505,2.4771406650543213,0.7495615482330322,0.4530797214045644,0.2546070925824176,川汇区
2017_03_01,268.1183166503906,287.2356872558594,280.5898132324219,102601.1640625,273.3106689453125,101955.90625,9.473413228988647e-06,1.167298436164856,-1.9353476762771606,0.4961471766809959,0.258922467032967,川汇区
2017_03_02,268.829345703125,286.50897216796875,281.9385681152344,102092.9765625,275.34014892578125,101452.3203125,0.0,0.7142913937568665,3.005479097366333,0.5382030015123535,0.2632378414835165,川汇区
2017_03_06,270.2947082519531,285.3257751464844,281.3592224121094,102076.71875,275.8794860839844,101435.28125,4.284083843231201e-08,1.3257163763046265,0.7827214598655701,0.38912738049745116,0.2804993392857143,川汇区
2017_03_07,267.6813659667969,285.2630310058594,280.1082763671875,102349.59375,274.11199951171875,101703.40625,0.0,-1.6496676206588745,-1.8403730392456055,0.5227332358431216,0.2848147137362637,川汇区
2017_03_08,270.82208251953125,287.7146911621094,281.7986145019531,102008.4921875,275.5668640136719,101371.3828125,0.0,0.9742415547370911,1.4191961288452148,0.5621645710670559,0.28913008818681324,川汇区
2017_03_09,273.3236389160156,290.725830078125,285.04339599609375,101593.4140625,278.9898681640625,100966.6015625,0.0,-0.8412955403327942,0.18946868181228638,0.1654028352835273,0.29344546263736265,川汇区
2017_03_14,268.79296875,286.60076904296875,281.29864501953125,102672.46875,276.5428466796875,102029.6875,0.0,-1.6080504655838013,0.5485957264900208,0.5295324423382192,0.3150223348901099,川汇区
2017_03_16,275.5992126464844,286.8448181152344,282.9546203613281,102124.6484375,278.9722900390625,101487.375,4.284083843231201e-08,-0.672225296497345,0.9466161727905273,0.4855019636244646,0.3236530837912088,川汇区
2017_03_17,277.9942626953125,288.19677734375,284.1703186035156,102109.5234375,280.3798828125,101474.78125,0.0005350001156330109,-0.0033065106254070997,1.1364845037460327,0.462862151739457,0.32796845824175824,川汇区
2017_03_18,278.0317687988281,290.30438232421875,285.6498107910156,102296.5859375,281.0445251464844,101662.96875,0.0003829263150691986,-2.200925350189209,0.2612400949001312,0.6092909895211565,0.3322838326923077,川汇区
2017_03_25,271.1170959472656,289.3596496582031,285.1567077636719,102311.6328125,281.0509033203125,101677.2890625,1.862645149230957e-09,3.0778071880340576,-1.6487265825271606,0.568489552232669,0.3624914538461539,川汇区
2017_03_26,271.0888977050781,290.83782958984375,284.56744384765625,102350.1015625,278.36529541015625,101720.2890625,4.470348358154297e-08,2.3012967109680176,-0.19642896950244904,0.5942950367194686,0.3668068282967033,川汇区
2017_03_27,280.3094482421875,295.276611328125,289.9317932128906,101693.96875,283.3088073730469,101071.5078125,4.284083843231201e-08,-0.6677609086036682,2.1062915325164795,0.5576504882782045,0.37112220274725277,川汇区
2017_03_28,277.9608459472656,290.7055969238281,284.9158020019531,102026.6796875,278.6907043457031,101392.9609375,0.0,-1.52895987033844,-3.028550148010254,0.48808455323491495,0.37543757719780224,川汇区
2017_04_01,278.5612487792969,293.0636901855469,287.07537841796875,102012.53125,281.2101745605469,101386.7734375,4.998873919248581e-05,1.9929386377334595,1.3216360807418823,0.612372704592763,0.392699075,川汇区
2017_04_02,279.7843933105469,297.8023376464844,292.1470642089844,101823.9375,286.56939697265625,101204.2265625,2.1420419216156006e-08,0.3179585337638855,2.9483578205108643,0.5937270906458276,0.3970144494505494,川汇区
2017_04_06,285.6166687011719,293.1745910644531,289.230712890625,101180.6796875,285.96533203125,100562.8984375,7.264316082000732e-06,-1.5103029012680054,0.6730046272277832,0.6537564763229954,0.41427594725274725,川汇区
2017_04_12,284.50799560546875,294.5858459472656,290.1584777832031,101764.1171875,285.67919921875,101142.40625,9.313225746154785e-10,1.0917670726776123,2.9516515731811523,0.5726456734408989,0.44016819395604395,川汇区
2017_04_13,284.8698425292969,297.57684326171875,292.8627624511719,101078.65625,288.428466796875,100464.2421875,2.1420419216156006e-08,2.127875566482544,4.187133312225342,0.6450823924675007,0.4444835684065934,川汇区
2017_04_14,288.3885192871094,299.7086181640625,294.20257568359375,100766.4375,288.747802734375,100157.3984375,0.0,0.9694333672523499,2.705575704574585,0.6392393896423405,0.44879894285714284,川汇区
2017_04_17,282.3686218261719,300.44720458984375,295.6091003417969,100416.8515625,291.150146484375,99809.3828125,0.0,3.941269636154175,1.0783050060272217,0.6490090029536634,0.46174506620879124,川汇区
