Date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,NDVI,X,Name
2006_01_06,256.0076457197179,275.04145359493833,268.8489094775485,103357.14054677256,264.1274888765294,101289.58513260749,0.0,1.5074090398926252,-0.014968262492981044,0.2956668185521652,0.025892246703296703,文峰区
2006_01_07,259.11650281687514,275.6704390679059,270.269052019353,103002.35763717366,264.4197494246607,100950.80516136168,1.862645149230957e-09,0.3855199171739833,1.3476330204432627,0.25652646841837773,0.030207621153846155,文峰区
2006_01_08,261.28867482791117,278.4517652862795,271.1690797902457,102445.01180372795,265.69035058836056,100426.75384426246,4.377216100692749e-08,0.5724549605472365,0.4189662579628448,0.2011167929248458,0.03452299560439561,文峰区
2006_01_10,264.15845709855347,277.8272906108325,273.5308095534526,102461.85942215334,269.16907078416716,100427.80832928787,0.0,0.10684328037004301,-2.893451156360601,0.02784354944682882,0.04315374450549451,文峰区
2006_01_11,266.973408184587,274.87381013001715,272.8052659475589,102623.04869307681,269.61137568033433,100568.23821065709,5.224960770978902e-05,-0.12319548227468269,-2.845951667038266,0.1469947384381873,0.04746911895604396,文峰区
2006_01_15,268.37063098708876,282.35512154939335,276.1844707190966,102049.72545805064,270.78204558346283,100055.10090912688,0.0,0.028422996474529345,-0.8302240813321663,0.09710285978142803,0.06473061675824175,文峰区
2006_01_16,269.84664774933947,277.6793993523036,274.4988708979913,102482.22230617021,272.33081986819934,100446.44960462167,0.0005522962975350531,-0.4254034981649722,-2.5919915526289254,0.07301442705904568,0.06904599120879122,文峰区
2006_01_23,268.6549410552419,279.0455001721064,274.35310544079374,103197.24929902611,269.54611552685236,101160.1194127061,0.0,0.36359736799399894,2.501918752096073,0.11713522084783942,0.09925361236263736,文峰区
2006_01_24,269.5837791236008,278.94000067487264,274.3789061026969,103086.44329069272,270.4827667960764,101050.33982274545,0.0,0.13925475104375293,1.4991988336216144,0.12998650293426434,0.10356898681318681,文峰区
2006_02_03,256.1160038832401,269.3842263779098,267.2147891536824,104542.97110693975,265.4879974583734,102409.00899569479,0.0,-1.4963960402738443,0.4328781685812936,0.1584569049631841,0.14672273131868133,文峰区
2006_02_04,264.2198887112769,274.10232041702096,271.4674460779515,103615.02146597,264.9995362746218,101531.62326353205,0.0006322510783430147,-0.8705850014453298,2.464318063447278,0.14690084044726448,0.15103810576923077,文峰区
2006_02_06,263.0044865174464,281.2705357471344,273.97744397742883,102321.77922069828,267.87711928612583,100305.06824706245,1.1031600674423282e-06,2.6999932814720466,-1.1315344573817938,0.14679950263166092,0.15966885467032968,文峰区
2006_02_07,263.0771453875218,278.1192480414261,272.14054204566565,103574.57474624157,267.42073639400036,101505.88692584455,0.0,-1.1170391952840437,-0.9341471698954469,0.2195451818766876,0.16398422912087912,文峰区
2006_02_08,260.9868653428405,272.8241451899869,269.7656121747607,104194.15511679083,267.22089218320843,102092.7487026349,0.0,-0.7705574410180894,1.3957543131446424,0.1984581153168104,0.16829960357142856,文峰区
2006_02_09,266.37729171561836,280.7588111895969,274.65239381566425,102510.35544602606,267.4389138949062,100506.94243590791,1.862645149230957e-09,1.3011987959007973,2.0492063586750837,0.20273565510075112,0.17261497802197803,文峰区
2006_02_10,269.81545203022813,287.8936967321203,278.74841709314046,101637.61864468807,271.45489108642033,99677.84747519741,4.470348358154297e-08,0.8690102403679615,0.2456515550566243,0.22093435335861952,0.17693035247252747,文峰区
2006_02_11,270.95767097108234,282.75556052207025,276.70782008583967,102388.63969474968,271.8748983039786,100390.51797348568,4.284083843231201e-08,-0.1928460197068101,-1.0838517963815857,0.09996891254583348,0.18124572692307694,文峰区
2006_02_17,261.7512599017503,281.5818156566844,276.8213943651028,103092.35574688854,270.26012364345297,101068.2589987277,0.0,0.6575645457056343,2.241528178637614,0.2237760622281479,0.20713797362637362,文峰区
2006_02_18,265.63439171777543,284.7976916892826,277.4059575821709,102289.8345621462,269.4013232321062,100304.81559966694,0.0,0.599436449015899,1.5267791164749671,0.19752215922260083,0.21145334807692306,文峰区
2006_02_19,265.2019250024882,286.8683695206591,278.938201648529,101997.52389143237,270.0126556285613,100029.35118873186,0.0,0.9543927252498673,1.9006148188100713,0.23381647123802218,0.21576872252747256,文峰区
2006_02_20,273.84700568483134,289.5534070390563,283.21447871182403,101323.97529605318,273.04336380174624,99376.5217328702,1.862645149230957e-09,0.38727884349011277,4.010682468723854,0.245648270269165,0.22008409697802198,文峰区
2006_02_22,262.739148856418,281.72660853364687,277.7223825416152,102876.25887712494,272.44425008026263,100863.16375006126,4.470348358154297e-08,-0.22330989779450766,1.8659024476227635,0.26681904181882077,0.2287148458791209,文峰区
2006_02_24,270.2358637990356,285.20607522999666,280.0980433209959,102127.67903709316,274.1859725379073,100143.73782122604,3.171500371204774e-05,-0.059967759392061115,3.5997560171490672,0.23875049904164575,0.23734559478021977,文峰区
2006_03_01,265.3927839746838,286.2281693575998,278.39076208954924,102307.05845372987,270.1041720515978,100318.43482454156,0.0,1.545523289752807,-0.4132744549338154,0.3331776493496913,0.258922467032967,文峰区
2006_03_02,267.26929501474547,282.9948907788703,277.91275695154235,102037.87240528372,273.3603593924563,100042.7029788551,0.0,-0.978437407135177,0.41571383902980397,0.31094015911840517,0.2632378414835165,文峰区
2006_03_03,274.1634982251521,287.24080590336814,281.9414048302749,101563.5398542855,273.46386626732453,99612.99697984417,0.0,0.5064243003072655,2.295198361892112,0.27905891469817395,0.26755321593406595,文峰区
2006_03_04,269.6419687016541,292.9561641437507,284.4477882153637,101486.1240701779,276.12292861644215,99565.35560844174,0.0,0.787958247264765,0.5469241434932115,0.27097487849018326,0.27186859038461536,文峰区
2006_03_05,269.2629988243159,295.3152597783154,286.34764555502574,101745.46465338256,276.5126666704805,99808.07374332935,0.0,0.3312164230885402,-1.3149492044180624,0.26840603401451774,0.2761839648351649,文峰区
2006_03_06,267.36416745017243,282.13328302355524,278.5315083570499,102076.3647614283,275.0654055293914,100093.84393259267,0.0,-0.12406489732541026,-0.8360800507360326,0.26880662258899135,0.2804993392857143,文峰区
2006_03_07,273.54091941233065,290.9059296153608,285.0525889976574,101810.59660904792,277.02810986099934,99867.7060771795,0.00037780022033228304,-0.3886897486541472,-1.9590311916124923,0.28785977616613084,0.2848147137362637,文峰区
2006_03_13,260.05390510082395,286.22666722626735,279.4262485550163,102414.3507030624,273.18993274919706,100430.95905695003,0.0,1.5930026457628101,-0.025841378445833348,0.41191946619729003,0.3107069604395604,文峰区
2006_03_14,264.5412112656371,289.01424385878823,283.517643594748,101775.4804561422,277.4194012500032,99825.5975624295,0.0,1.1155625845804982,1.8240703589539327,0.31248134052132887,0.3150223348901099,文峰区
2006_03_16,268.20661596291177,294.8597612037921,286.99993156815736,100810.02958916989,279.5837084165731,98901.46267375104,0.0,0.8158132519661013,2.63632484211785,0.3585699441370953,0.3236530837912088,文峰区
2006_03_19,270.54085734090836,290.44566948871653,285.6572995898916,101397.89942383808,279.430840327513,99465.18342602471,0.0,0.5601794244048518,4.4217781068871185,0.29211439327027894,0.3365992071428571,文峰区
2006_03_23,265.42806308615013,289.05380620175725,284.37665786188455,101519.29342348663,280.2117219351196,99574.75714911372,5.023495844920723e-05,0.021103407941886955,0.26719451211881223,0.41373008896508573,0.35386070494505495,文峰区
2006_03_24,265.69780262586977,294.6904978454772,287.08938127647144,101221.9415557834,280.05260267064426,99315.99953894164,4.284083843231201e-08,1.736285673491785,-0.47831780906722404,0.44815946779919896,0.3581760793956044,文峰区
