Date,NDVI,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,X,Name
2008_01_01,0.3299825611609709,259.1241661004368,279.7513611302803,272.97084364256716,103359.36801441184,267.25185499157766,100565.15018832385,0.0,1.9704258945817479,-1.5089460040967915,0.004327262534435262,新华区
2008_01_02,0.33805933696219687,264.0466379740607,280.6294174614976,275.2707038749606,102829.63902897057,267.2457070567455,100070.92815488309,0.0,1.066620350582999,0.4307188923332602,0.008654525068870524,新华区
2008_01_03,0.21451231623643655,263.00954336665023,283.2185951089031,276.88709234346635,102699.82702934234,272.54328103365435,99952.47665133058,0.0,0.5298136669568171,-1.7139548314576871,0.012981787603305785,新华区
2008_01_04,0.24430338402949253,266.4818935360604,282.31003738745676,275.38644305106857,102433.68645527918,269.9426707059631,99705.39409201627,0.0,1.0693818076908972,-0.009889994285346199,0.017309050137741047,新华区
2008_01_05,0.2609801152708732,270.3753136148754,284.47892781139956,278.00433909976306,101913.7500250186,269.79643559595064,99210.40886236215,1.862645149230957e-09,0.1305312738199399,1.159600520519203,0.02163631267217631,新华区
2008_01_06,0.19260766554625294,270.7956123081652,284.231895922983,276.5945503331055,102098.24980879315,271.6719098982502,99388.81332261523,4.284083843231201e-08,0.519987254265329,-1.3576030574635811,0.02596357520661157,新华区
2008_01_07,0.1455593634917935,266.91290514113143,286.35872893210916,278.67953928126155,102092.33106379943,272.7561572043243,99402.59025610145,2.0137638278330496e-05,1.9719400478434284,-1.8123895052297962,0.030290837741046833,新华区
2008_01_08,0.3378480986479294,270.3836419859647,286.9193080099926,280.13761780097195,101624.15954063102,272.8411401699734,98948.26714304427,0.0,0.3178857280615566,0.26189779291120935,0.034618100275482094,新华区
2008_01_14,0.027864855771989425,264.6514009683527,270.805194607292,268.77263131660914,103732.6734935968,266.2318484569399,100853.10165443356,0.0006865448171961314,-0.283466240897585,-0.2882037674551196,0.060581675482093665,新华区
2008_01_16,0.059175084479099756,266.335397239867,271.7383145249827,270.1622925867874,104107.1786174035,267.10980194323537,101226.70488360363,0.0007219079810834194,-1.1504446739028777,-0.12129348613913461,0.06923620055096419,新华区
